CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
1018336,INFORMATION ARCHITECTS CORP,10-K,2002-03-29,2001-12-31,7372.0,NC,NC,1231.0,1018336_2001,25808,7372.0,0.0,0.0,0.0,0,4.2,0.076,6.427,4.588,4.054,2.117,32.438,0.0,0.0,0.0,1.747,-12.834,0.0,0.0,0.75,1.839,1.839,-12.834,3.581,0.0,-62.584,0.019,1.588,0.473,0.0,1.8,0.014,0.23,-0.134972403,-0.315270112,-0.061465128,-0.007275464,0.032830247,-0.647870244,-0.810358901,-0.345771017,1.0,0.614952404,0.870697432,-9.737669208,-1.714641357,0.282321458,0,0,
1018952,KOS PHARMACEUTICALS INC,10-K,2002-03-29,2001-12-31,2834.0,FL,FL,1231.0,1018952_2001,64542,2834.0,0.0,0.0,0.0,0,73.458,4.697,82.941,-58.439,45.319,4.156,20.492,10.053,33.0,95.082,3.489,2.386,7.732,0.0,0.0,46.298,141.38,2.386,18.525,0.0,-272.545,12.441,91.447,3.474,0.0,0.0,6.081,34.6,-0.002113883,-0.578084893,0.050413451,0.104912558,0.370661072,0.539740738,0.039208639,1.303966188,1.0,-0.082421845,0.865837043,-3.286010538,0.102084614,1.246906891,0,0,
1019439,BIG DOG HOLDINGS INC,10-K,2002-03-29,2001-12-31,5651.0,DE,DE,1231.0,1019439_2001,65484,5651.0,0.0,0.0,0.0,0,33.071,2.923,40.307,28.408,3.055,49.154,8.465,1.767,0.0,0.0,3.422,2.64,26.777,0.0,0.0,10.81,11.899,2.64,25.444,0.0,15.007,0.812,112.369,0.035,1.983,1.512,1.158,3.1206,0.046729755,0.096354696,0.006532116,0.000430689,0.759619917,-0.031224883,-0.128894263,0.02671581,1.0,1.075413769,0.898746164,0.372317464,0.131738904,-0.076662639,0,0,
1019695,ARQULE INC,10-K,2002-03-27,2001-12-31,2834.0,DE,DE,1231.0,1019695_2001,63789,2835.0,0.0,0.0,0.0,0,98.987,2.041,208.475,166.739,94.33,27.419,21.116,7.5,16.0,11.7,16.075,-41.027,0.625,8.672,51.07,29.622,41.736,-41.027,82.673,0.0,-71.739,2.592,58.396,11.105,0.0,0.0,1.621,17.0,-0.024489385,0.498045822,0.001732081,0.001257155,0.288413479,0.117747802,-0.307006351,-0.263223904,1.0,0.464490267,0.780743584,-0.344113203,-0.189020266,-0.748817576,0,0,
1019779,CUNO INC,10-K,2002-01-16,2001-10-31,3569.0,DE,DE,1031.0,1019779_2001,63559,3569.0,0.0,0.0,0.0,0,109.064,16.606,206.625,140.171,25.628,128.171,16.392,13.994,0.0,2.893,7.898,20.013,24.59,0.0,0.0,53.627,66.454,20.013,134.383,0.0,98.567,48.546,244.449,0.496,3.468,10.784,0.545,25.94,-0.000333734,0.040735834,-0.018673962,0.002543461,0.558509377,0.027026803,0.138018361,0.007708206,1.0,0.32965241,1.004799657,0.477033273,0.15168542,-0.027760642,0,0,
1020359,JANUS HOTELS & RESORTS INC,10-K,2002-03-28,2001-12-31,7900.0,DE,DE,1231.0,1020359_2001,66114,7011.0,0.0,0.0,0.0,0,14.016,2.743,116.991,25.937,9.503,22.385,7.923,48.703,0.497,33.818,4.252,-3.14,0.0,3.03,2.406,54.863,90.963,-3.081,100.91,0.0,-7.791,4.317,44.534,0.0,0.0,-0.165,6.851,1.3,0.001509409,-0.181361288,0.017341616,0.0,0.173842432,-0.142028341,-0.096924982,-0.034080854,1.0,2.518179788,0.938527138,-0.066594866,0.030814336,0.147059555,0,0,
1020391,ALLIN CORP,10-K,2002-03-27,2001-12-31,7373.0,DE,DE,1231.0,1020391_2001,63915,7371.0,0.0,0.0,0.0,0,6.075,2.329,9.058,-3.266,2.226,9.723,6.959,0.0,0.0,1.0,0.65,-11.257,0.075,0.0,0.0,4.644,5.644,-11.946,3.435,6.68,-44.311,3.57,18.081,0.0,0.0,0.0,0.124,0.09,-0.151229754,-0.748830234,-0.072945411,-0.05494901,0.701037757,-0.176643768,0.703648197,-0.594318093,0.0,-5.214670052,0.736943845,-4.891918746,-1.305144624,0.25074985,0,0,
1020476,KROLL INC,10-K,2002-03-26,2001-12-31,3711.0,OH,OH,1231.0,1020476_2001,63980,7381.0,0.0,0.0,0.0,0,81.806,10.36,169.786,111.133,11.485,111.147,22.794,2.879,30.0,19.078,13.905,-11.391,25.6,1.701,0.0,37.892,58.653,-21.387,43.175,0.0,-72.516,40.197,207.877,2.569,1.434,2.403,4.375,15.1,-0.124258751,-0.039055928,-0.127655926,-0.100432178,0.837725136,-0.226143752,0.63713504,0.023543378,1.0,0.322883273,0.65629076,-0.427102352,-0.086043608,0.105405124,0,0,
1020569,IRON MOUNTAIN INC/PA,10-K,2002-03-21,2001-12-31,4220.0,PA,PA,1231.0,1020569_2001,62374,4220.0,0.0,0.0,0.0,0,309.317,64.596,2859.906,885.959,21.359,561.936,56.196,35.256,533.519,1460.843,153.591,-32.238,0.0,0.0,0.0,359.009,1908.654,-44.057,1190.537,0.0,-121.72,219.05,1171.116,12.079,0.0,26.036,134.742,43.8,0.002537053,-0.011376695,0.015440473,0.0,0.659572727,0.234687414,0.06402614,-0.001970173,1.0,0.359943313,0.951835677,-0.042560839,0.04081288,0.008729477,0,0,
1020579,OMTOOL LTD,10-K,2002-03-22,2001-12-31,7372.0,DE,DE,1231.0,1020579_2001,65242,7372.0,0.0,0.0,0.0,0,16.365,0.733,17.216,11.075,12.491,5.911,12.689,0.0,0.0,0.0,0.692,-3.708,0.0,0.0,1.297,6.141,6.141,-3.708,4.887,0.0,-20.246,1.867,15.354,0.008,0.0,0.0,0.0,0.75,0.099649689,-0.020665843,0.015322967,0.0,0.225894517,-0.181753928,-0.081194449,0.03466373,1.0,1.163737621,0.876346798,-1.175999071,-0.215381041,0.112603644,0,0,
1020710,DXP ENTERPRISES INC,10-K,2002-03-28,2001-12-31,5084.0,TX,TX,1231.0,1020710_2001,64223,5080.0,0.0,0.0,0.0,0,45.994,16.979,58.934,9.537,2.26,129.243,4.072,7.273,176.652,22.864,1.381,0.929,22.922,0.0,0.0,26.151,49.265,0.929,13.801,0.132,8.625,18.757,174.429,0.0,0.0,0.671,2.48,1.1,-0.07540076,0.02098784,-0.089154696,-0.009232746,0.811993077,0.002874123,0.268275373,0.119028624,1.0,2.129174853,1.276053419,0.146350154,0.069229986,0.110475677,0,0,
1020871,ON COMMAND CORP,10-K,2002-03-27,2001-12-31,4841.0,DE,DE,1231.0,1020871_2001,63757,7822.0,0.0,0.0,0.0,0,39.293,21.021,433.038,33.234,2.869,120.548,30.884,0.909,42.5,264.761,83.824,-85.716,0.0,6.759,0.0,39.974,306.377,-85.716,751.22,93.31,-248.285,33.46,239.409,85.133,5.163,0.368,19.176,3.05,0.053144904,-0.209323973,-0.008022175,0.0,0.284928805,-0.067381305,0.208438306,-0.103806024,1.0,0.35281678,0.979706606,-0.573356149,-0.15280876,0.102316549,0,0,
1021226,HOMECOM COMMUNICATIONS INC,10-K,2002-03-29,2001-12-31,7371.0,DE,DE,1231.0,1021226_2001,64734,7371.0,0.0,0.0,0.0,0,0.567,1.528,0.665,-1.119,0.413,1.006,14.872,0.0,0.0,0.0,0.0,-0.847,0.0,0.0,0.0,1.528,1.533,-0.452,0.098,0.251,-25.7,0.154,1.279,0.0,0.0,0.0,0.0,0.004,-0.111458986,-0.62053851,-0.181590482,0.0,0.231578947,-0.734067797,-0.688632867,1.149805138,0.0,-7.034304207,,-38.64661654,-0.679699248,2.610268933,0,0,
1021270,FAMOUS DAVES OF AMERICA INC,10-K,2002-03-20,2001-12-30,5812.0,MN,MN,1231.0,1021270_2001,63930,5812.0,0.0,0.0,0.0,0,12.015,2.419,70.44,46.689,7.398,69.972,11.18,1.66,1.013,14.579,4.463,8.118,1.441,1.146,0.0,7.309,23.751,8.118,60.002,0.0,-6.116,1.903,87.673,7.51,0.0,-4.01,1.911,7.31,0.056335746,0.180303558,0.014521527,0.000761732,0.228591709,0.254855176,0.191705161,0.087700985,1.0,0.571288381,0.855264222,-0.086825667,0.085448609,-0.082963947,0,0,
1021635,OGE ENERGY CORP,10-K,2002-03-28,2001-12-31,4911.0,OK,OK,1231.0,1021635_2001,8113,4922.0,0.0,0.0,0.0,0,478.527,153.223,3996.592,1040.569,32.493,2723.124,77.992,230.0,0.0,1526.303,181.224,100.571,115.945,40.318,0.0,599.738,2956.023,100.571,5555.052,0.0,595.88,257.713,3182.363,1.391,28.835,52.583,127.943,23.08,-0.064535555,-0.014432034,-0.063053872,-0.030275286,0.175237052,0.113587584,1.932588732,-0.011497228,1.0,0.57807611,0.986098483,0.149097031,0.070334175,0.003257729,0,0,
1021860,NATIONAL OILWELL INC,10-K,2002-03-28,2001-12-31,3533.0,DE,DE,1231.0,1021860_2001,63892,3533.0,0.0,0.0,0.0,0,908.566,161.277,1471.696,867.54,43.22,1280.748,80.903,10.213,146.631,300.0,38.873,104.063,455.934,0.0,0.0,277.309,604.156,104.063,289.386,0.0,274.224,382.153,1747.455,9.286,0.0,63.954,24.929,20.61,0.116620798,0.072401194,0.063251884,0.058314762,0.855832319,0.580119104,0.1394672,0.062920006,1.0,0.520291691,0.897545634,0.18633196,0.131104522,-0.006286651,0,0,
1022438,TRAMMELL CROW CO,10-K,2002-03-29,2001-12-31,6510.0,DE,DE,1231.0,1022438_2001,65773,6531.0,1.0,0.0,0.0,0,481.719,37.875,699.145,286.123,38.059,685.791,35.584,174.082,360.439,46.157,27.83,-5.211,234.853,55.084,0.0,336.369,383.063,-5.211,85.408,0.0,113.753,185.39,762.111,5.059,2.973,-0.926,17.286,11.7,0.014427822,0.001516577,0.011143542,0.020808387,0.897233049,-0.009724597,-0.093518112,-0.059279135,1.0,0.687245876,0.900338903,0.162703016,0.015946621,-0.05856708,0,0,
1022509,TUMBLEWEED COMMUNICATIONS CORP,10-K,2002-03-29,2001-12-31,7389.0,DE,DE,1231.0,1022509_2001,122741,7372.0,0.0,0.0,0.0,0,51.967,2.738,65.31,43.095,43.15,7.717,30.545,0.379,0.0,0.009,16.778,-114.165,0.0,0.0,0.0,19.849,21.859,-114.165,12.501,0.0,-249.829,6.795,29.048,1.044,0.0,0.153,0.117,5.94,-0.018443143,-0.642225953,-0.036239302,0.0,0.263742153,0.156594451,0.718605128,-0.355191533,1.0,0.237520069,0.658982497,-3.825279437,-1.743913643,0.279128619,0,0,
1022646,ULTRA PETROLEUM CORP,10-K,2002-03-29,2001-12-31,1311.0,,,1231.0,1022646_2001,108645,1311.0,0.0,0.0,0.0,0,11.769,21.096,167.583,95.32,1.586,9.023,73.318,0.0,25.35,46.093,6.687,17.879,0.0,0.0,0.207,21.096,72.263,17.879,169.984,0.0,2.735,7.359,41.201,0.611,0.0,2.087,1.687,6.09,-0.081491942,0.493362685,-0.028667553,0.0,0.06076392,2.499098817,-7.159338113,-0.028656877,1.0,0.213479478,1.213382856,0.016320271,0.129207617,-0.42699784,0,0,
1022652,NOVATEL WIRELESS INC,10-K,2002-03-05,2001-12-31,7370.0,DEType,DEType,,1022652_2001,141178,3661.0,0.0,0.0,0.0,0,45.377,12.321,59.909,25.427,29.229,74.61,54.644,1.719,0.0,0.171,4.713,-90.877,6.47,0.0,0.0,30.15,34.321,-90.877,17.848,0.0,-176.936,7.484,43.643,26.525,0.0,0.0,0.332,1.22,-0.153666837,-0.187860578,-0.156911669,-0.015380741,0.382847318,0.230540214,-0.713777607,-0.434453461,1.0,0.381410645,0.451858262,-2.953412676,-1.511375586,-0.327013524,0,0,
1022911,PANAVISION INC,10-K,2002-03-29,2001-12-31,3861.0,DE,DE,1231.0,1022911_2001,64017,3861.0,0.0,0.0,0.0,0,39.741,8.301,601.216,75.311,2.048,58.899,8.77,23.68,13.9,448.623,45.5,-14.013,10.136,4.25,0.0,50.198,525.891,-14.013,255.338,0.014,-445.063,23.735,190.81,0.0,0.0,-5.5,42.822,4.6,-0.005914702,0.7416991,-0.019403383,-5.418e-05,0.607917953,-0.017617412,0.118119356,0.050427603,1.0,1.866813743,0.880238947,-0.740271383,0.03876976,-0.719954669,0,0,
1023052,LINENS N THINGS INC,10-K,2002-03-28,2001-12-29,5700.0,DE,DE,101.0,1023052_2001,64048,5700.0,0.0,0.0,0.0,0,587.794,180.84,927.439,498.215,15.437,1037.346,40.624,29.675,0.0,0.0,40.113,29.749,492.307,0.0,0.0,359.716,429.224,29.749,458.578,0.0,259.518,40.835,1823.803,10.023,19.029,18.861,3.897,25.5,0.05359532,0.067391807,0.010665548,0.062949258,0.646510444,0.161707762,-0.003330642,-0.052479352,1.0,0.480943362,0.966407621,0.279822177,0.056615044,-0.107629749,0,0,
1023128,LITHIA MOTORS INC,10-K,2002-02-22,2001-12-31,5500.0,OR,OR,1231.0,1023128_2001,64175,5500.0,0.0,0.0,0.0,0,380.409,16.894,662.944,197.691,59.855,1566.713,12.934,222.15,41.089,164.83,9.275,21.754,280.952,0.244,0.0,275.575,459.447,21.754,133.77,5.806,83.129,34.557,1873.188,1.853,0.0,13.675,22.319,20.7,-0.082850806,0.005832927,0.000543787,-0.059334736,0.725720423,0.133085279,-0.241901162,-0.0091612,1.0,0.738386412,1.099898456,0.125393698,0.087108413,-0.009797459,0,0,
1023313,FORRESTER RESEARCH INC,10-K,2002-03-20,2001-12-31,8700.0,DE,DE,1231.0,1023313_2001,64061,8700.0,0.0,0.0,0.0,0,240.166,2.667,305.152,220.398,205.182,49.113,23.053,0.0,0.0,0.0,11.094,18.117,0.0,9.845,187.435,84.754,84.754,18.117,44.243,0.0,64.125,24.498,159.12,16.419,3.721,8.925,0.0,20.14,0.037349229,0.14293667,-0.083503707,0.0,0.257943582,0.279678529,0.096643724,-0.03382357,1.0,0.474701641,0.770353208,0.210141176,0.088618131,-0.15442192,0,0,
1023516,TRANSCRYPT INTERNATIONAL INC,10-K,2002-03-07,2001-12-31,3663.0,DE,DE,1231.0,1023516_2001,64282,3663.0,0.0,0.0,0.0,0,31.859,4.409,44.12,30.594,11.582,24.468,17.577,5.12,0.0,0.0,2.46,0.544,12.878,0.0,0.0,13.214,13.526,0.544,12.367,0.0,-66.017,7.033,44.168,0.0,0.0,0.0,0.352,0.52,-0.01843844,0.102091885,0.062119982,-0.086638716,0.689528559,-0.189132993,-0.308568393,0.395082616,0.0,3.347250121,1.084869541,-1.49630553,0.02030825,0.46708519,0,0,
102379,URS CORP /NEW/,10-K,2002-01-16,2001-10-31,8711.0,DE,DE,1031.0,102379_2001,10813,8711.0,0.0,0.0,0.0,0,803.642,135.066,1463.376,322.502,23.398,1351.675,18.146,54.425,0.0,576.704,42.143,57.852,0.0,0.0,0.0,376.225,1020.775,57.852,194.315,120.099,167.334,745.179,2319.35,11.772,0.0,46.3,65.589,22.4,0.029305555,0.044976838,0.01349658,0.0,0.910894398,0.071755646,0.032970291,0.005191504,1.0,0.793420628,1.134407115,0.114347919,0.115992746,-0.039473311,0,0,
1024149,US UNWIRED INC,10-K,2002-03-05,2001-12-31,4812.0,LA,LA,1231.0,1024149_2001,135669,4812.0,0.0,0.0,0.0,0,158.549,26.602,474.534,39.638,100.589,221.699,84.36,0.693,1.822,338.675,54.409,-97.611,7.691,0.0,0.0,54.451,434.896,-97.611,372.226,0.0,-146.333,40.896,259.174,1.756,0.0,-1.868,39.353,10.18,0.028300165,-0.313186919,0.054577816,0.006814712,0.249052755,1.019891813,-0.870699888,-0.028081842,1.0,0.046155917,0.968493467,-0.308372003,-0.126705357,0.270125838,0,0,
1024657,WEST CORP,10-K,2002-03-15,2001-12-31,7389.0,DE,DE,1231.0,1024657_2001,64055,7389.0,0.0,0.0,0.0,0,328.772,47.426,591.435,468.159,151.52,348.539,65.2,9.378,7.0,20.893,50.353,75.786,0.0,0.0,0.0,93.592,122.645,75.786,376.072,0.0,279.727,154.557,780.159,11.574,0.0,44.633,3.015,24.94,0.053372704,0.056676521,0.006207753,0.0,0.401132838,0.141342974,0.094418241,-0.013594922,1.0,0.287905083,0.936533999,0.472963217,0.208702562,-0.047025255,0,0,
1024787,MODEM MEDIA INC,10-K,2002-03-28,2001-12-31,7389.0,DE,DE,1231.0,1024787_2001,118084,8742.0,0.0,0.0,0.0,0,65.642,3.727,142.955,98.915,40.995,57.134,25.824,0.509,0.0,0.268,9.892,-6.794,0.0,0.52,0.077,36.107,44.04,-6.794,29.718,0.0,-90.696,16.83,103.037,1.316,0.0,-6.601,0.634,3.35,-0.046837023,-0.07035407,-0.081987782,0.0,0.601259138,-0.081959136,0.053199994,0.438703877,1.0,1.143388541,1.292902101,-0.63443741,-0.089265853,0.513466465,0,0,
1025169,OBIE MEDIA CORP,10-K,2002-02-27,2001-11-30,7310.0,OR,OR,1130.0,1025169_2001,64016,7310.0,0.0,0.0,0.0,0,20.123,1.202,43.233,12.149,0.404,49.562,5.909,2.037,0.698,13.881,2.077,-7.248,0.0,0.0,0.0,15.708,31.051,-7.248,24.484,0.0,-5.123,13.71,60.283,0.0,0.286,-2.015,1.337,3.33,-0.101675964,-0.167929488,0.06030617,0.0,0.606596813,0.306634085,-0.258901272,-0.216731392,1.0,0.617422296,0.902703046,-0.118497444,-0.183332177,-0.042987475,0,0,
1025573,NATROL INC,10-K,2002-03-29,2001-12-31,2833.0,DE,DE,1231.0,1025573_2001,112720,2833.0,0.0,0.0,0.0,0,26.573,3.372,59.357,42.64,5.485,38.39,12.79,0.277,0.0,8.083,3.674,-20.34,9.743,0.0,0.0,8.383,16.717,-20.34,23.352,0.0,-16.485,8.195,76.161,0.08,0.0,0.587,0.885,2.515,-0.094637352,-0.29514252,-0.074281291,-0.034003721,0.608622403,-0.084864519,0.038166369,-0.218422762,1.0,1.3255883,0.947703236,-0.2777263,-0.317873208,0.089762218,0,0,
1025985,APPIANT TECHNOLOGIES INC,10-K,2002-01-14,2001-09-30,7373.0,DE,DE,930.0,1025985_2001,64330,7373.0,0.0,0.0,0.0,0,6.133,8.834,40.366,11.587,3.496,17.0,15.983,12.811,8.032,0.472,2.429,-29.929,1.096,0.0,0.117,28.015,28.526,-29.929,8.117,0.253,-68.826,1.123,21.748,8.495,0.302,0.279,8.802,1.91,-0.115652361,-0.059986608,-0.070346553,-0.0293616,0.780087202,-0.118283435,-0.680464601,-0.287542905,1.0,0.379559041,0.936401743,-1.705048803,-0.516474261,-0.371719877,1,0,2003.0
102741,VALSPAR CORP,10-K,2002-01-24,2001-10-26,2851.0,DE,DE,1031.0,102741_2001,11096,2851.0,0.0,0.0,0.0,0,661.494,174.844,2226.07,654.565,20.139,1285.797,49.481,41.6,484.053,1006.217,73.05,51.5,185.565,0.0,0.0,475.067,1571.505,51.5,700.998,0.0,521.254,341.383,1920.97,186.832,23.328,39.65,72.559,33.57,0.000877324,0.137392498,0.037969622,0.018309212,0.806242391,0.266760786,0.010763826,-0.046612365,1.0,0.39406056,0.871755039,0.234158854,0.073541713,-0.15826087,0,0,
1027532,AMERIPATH INC,10-K,2002-03-29,2001-12-31,8071.0,DE,DE,1231.0,1027532_2001,65669,8071.0,0.0,0.0,0.0,0,104.075,21.249,604.462,399.19,4.808,193.086,30.194,0.469,90.0,92.853,25.675,24.317,1.892,0.0,0.0,47.255,205.272,23.352,48.048,0.0,84.72,81.595,418.732,123.198,0.753,18.008,16.35,32.26,0.020503537,0.250407156,0.018268034,0.000833171,0.952145875,0.337410364,0.166986853,0.014167783,1.0,0.409821407,0.920212551,0.140157694,0.09547333,-0.231163661,0,0,
1027702,EPIX MEDICAL INC,10-K,2002-03-29,2001-12-31,2835.0,,,1231.0,1027702_2001,64314,2835.0,0.0,0.0,0.0,0,25.554,1.431,26.911,-3.21,24.965,27.495,14.238,3.084,0.0,0.0,0.915,-19.248,0.0,0.0,11.356,17.278,30.121,-19.248,5.509,0.0,-91.972,0.097,9.569,9.184,0.0,1.092,0.339,14.29,-0.16062341,-0.812199604,-0.102594006,0.0,0.026085987,2.178389399,-0.821526295,0.468458035,1.0,-0.015776978,0.922794464,-3.417635911,-0.662071272,0.943278202,0,0,
1029299,DELTEK SYSTEMS INC,10-K,2002-03-19,2001-12-31,7371.0,VA,VA,1231.0,1029299_2001,64423,7372.0,0.0,0.0,0.0,0,48.356,0.739,72.534,48.378,30.383,37.426,15.273,0.0,0.0,0.0,6.52,2.477,0.0,0.0,11.482,23.224,24.156,2.477,19.242,0.0,47.313,12.263,92.806,0.559,1.739,3.223,0.0,4.42,-0.077866784,-0.07426753,-0.042371703,0.0,0.49499545,-0.00853656,0.033970404,-0.085389748,1.0,0.716640403,0.767589092,0.652287203,0.078583837,-0.002136143,0,0,
1030058,WORLDGATE COMMUNICATIONS INC,10-K,2002-03-29,2001-12-31,4841.0,DE,DE,1231.0,1030058_2001,119736,7373.0,0.0,0.0,0.0,0,26.138,0.689,33.792,25.415,14.613,19.113,23.565,0.001,0.0,0.0,1.511,-31.346,6.976,0.0,11.257,8.182,8.377,-31.346,5.867,0.0,-168.117,4.274,16.847,0.075,0.0,0.0,0.303,2.5,-0.062448795,-0.244990012,-0.05026097,-0.078944704,0.45777107,0.264255731,-0.416920218,0.027701858,1.0,0.431402504,0.702525716,-4.975053267,-0.918649384,0.58100209,0,0,
1030471,UTSTARCOM INC,10-K,2002-02-11,2001-12-31,3669.0,DE,DE,1231.0,1030471_2001,132525,3669.0,0.0,0.0,0.0,1,896.475,83.649,1005.88,681.887,407.312,391.286,109.303,58.434,137.108,12.048,18.533,56.954,229.05,17.068,86.176,305.372,317.42,56.954,64.026,0.0,49.478,194.716,626.84,160.55,10.536,19.823,3.909,28.5,0.081765419,0.127090092,0.041283907,0.137765324,0.551383863,1.083193018,0.456103571,0.008736984,1.0,0.218894812,1.016238709,0.04918877,0.08021434,-0.090837113,0,1,
1030484,RENAISSANCE LEARNING INC,10-K,2002-03-07,2001-12-31,7372.0,WI,WI,1231.0,1030484_2001,65474,7372.0,0.0,0.0,0.0,0,105.218,2.769,159.961,136.531,85.192,19.617,34.593,0.0,0.0,0.0,5.176,30.669,1.648,24.364,49.288,22.137,23.234,30.669,35.264,0.0,84.808,12.397,132.354,4.032,4.196,19.226,0.0,30.47,-0.002386927,0.199207713,0.007635289,0.000898692,0.323591375,0.221866508,0.010278085,-0.001464964,1.0,0.129530067,0.825441994,0.530179231,0.31191978,-0.143589449,0,0,
1030708,SENTRY TECHNOLOGY CORP,10-K,2002-03-29,2001-12-31,3669.0,,,1231.0,1030708_2001,31285,3669.0,0.0,0.0,0.0,0,8.275,1.153,11.561,2.891,0.423,12.735,61.543,2.72,0.0,2.63,0.505,-2.911,4.74,0.035,0.0,6.04,8.67,-2.911,9.133,0.0,-41.574,2.774,17.299,2.416,0.0,0.0,0.536,0.15,0.019050618,1.504203875,-0.038416122,-0.042037314,0.706253784,-0.253713183,-0.320659186,0.223926438,1.0,0.313168571,1.090347031,-3.596055705,-0.205432056,-1.117681006,0,0,
1030839,BIONUTRICS INC,10-K,2002-02-01,2001-10-31,2833.0,NV,NV,1031.0,1030839_2001,62117,2834.0,0.0,0.0,0.0,0,0.167,0.972,3.264,0.183,0.102,0.02,4.353,0.583,0.0,0.0,0.04,-2.889,0.044,0.0,0.0,2.282,2.282,-2.889,0.358,0.799,-37.45,0.006,0.038,0.5,0.0,0.0,0.044,2.93,-0.054640523,-0.284183007,-0.002875817,-0.014640523,0.967830882,-0.966936572,-9.94266621,-0.097960227,1.0,0.014348114,0.934016393,-11.47365196,-0.871629902,0.351372549,0,0,
1030896,BLUEFLY INC,10-K,2002-03-27,2001-12-31,5961.0,DE,DE,1231.0,1030896_2001,64851,5961.0,0.0,0.0,0.0,0,13.533,3.338,14.881,8.308,5.419,15.235,9.205,0.0,0.182,0.182,0.719,-25.006,6.388,0.0,0.0,6.297,6.479,-25.006,2.519,0.094,-63.968,1.457,22.95,9.665,0.0,0.0,0.175,1.9,-0.068294904,1.504203875,0.038765488,-0.058928746,0.558228614,0.309932611,0.032766908,-0.346233785,1.0,0.475027874,0.954350237,-4.298635844,-1.66863786,-1.757675532,0,0,
1031203,GROUP 1 AUTOMOTIVE INC,10-K,2002-03-20,2001-12-31,5500.0,DE,DE,1231.0,1031203_2001,65718,5500.0,0.0,0.0,0.0,0,661.932,73.089,1054.425,392.243,147.212,3390.764,22.687,366.641,1.426,95.499,15.716,55.442,454.961,0.0,0.0,507.219,662.182,55.442,108.346,0.0,147.152,43.684,3996.374,103.523,0.0,33.98,42.695,28.51,-0.072388854,0.128592771,0.003690846,-0.066983043,0.781660147,0.114655671,-0.29283629,0.009457828,1.0,0.606430329,1.158856041,0.13955663,0.125297674,-0.115008603,0,0,
103145,VEECO INSTRUMENTS INC,10-K,2002-03-27,2001-12-31,3559.0,DE,DE,1231.0,103145_2001,11124,3559.0,0.0,0.0,0.0,0,462.49,19.657,755.519,423.971,203.154,233.363,29.007,3.544,225.0,215.519,22.654,14.882,101.419,23.519,0.0,104.467,331.548,10.309,133.373,0.0,64.674,88.449,449.251,5.964,8.63,6.02,2.427,36.05,0.05619434,0.012921593,-0.016625354,0.002302338,0.627142401,0.32362397,0.153937471,0.06942496,1.0,0.405441376,0.918370663,0.085602083,0.024825319,0.011476058,0,0,
1031951,COPPER MOUNTAIN NETWORKS INC,10-K,2002-03-05,2001-12-31,3661.0,DE,DE,1231.0,1031951_2001,120455,3576.0,0.0,0.0,0.0,0,82.294,17.661,96.469,50.185,72.825,4.424,58.351,3.12,0.0,3.534,15.424,-181.055,7.502,0.0,46.202,38.613,46.284,-181.055,31.744,0.0,-190.333,1.574,22.425,1.14,0.0,0.0,0.878,1.69,-0.049691793,-0.674845647,-0.10126721,-0.094196146,0.118100115,-0.84660461,0.093731229,-0.909415135,1.0,0.508907581,0.900667162,-1.972996507,-1.867719164,-0.235811777,0,0,
1032208,SEMPRA ENERGY,10-K,2002-03-19,2001-12-31,4932.0,CA,CA,1231.0,1032208_2001,8272,4932.0,0.0,0.0,0.0,0,4808.0,702.0,15156.0,2692.0,605.0,6457.0,204.475,1117.0,835.0,3796.0,579.0,529.0,289.0,1695.0,0.0,5524.0,12260.0,529.0,12806.0,204.0,1233.0,790.0,8029.0,41.0,0.0,213.0,341.0,24.55,0.035036402,0.014950598,-0.027106084,0.009360374,0.549881235,0.322373571,4.027866628,0.001650716,1.0,0.536269802,1.050755342,0.081353919,0.071456849,-0.009165367,0,0,
1033030,EUROTECH LTD,10-K,2002-03-08,2001-12-31,4955.0,DC,DC,1231.0,1033030_2001,63633,7389.0,0.0,0.0,0.0,0,0.719,0.0,8.12,4.033,0.465,0.008,56.141,3.0,0.0,0.202,1.899,-8.76,0.0,0.0,0.0,3.885,4.087,-8.76,0.287,0.0,-49.371,0.0,0.019,5.145,0.0,0.0,0.294,1.1,-0.029053666,0.071484559,-0.130636986,0.0,0.918842365,-2.41,-0.895383397,-0.039344793,1.0,0.065306347,0.151757023,-6.080172414,-1.042610837,0.044834614,0,0,
