CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
18169,DOLE FOOD CO INC,10-K,2009-03-27,2009-01-03,100.0,DE,DE,1231.0,18169_2009,2812,100.0,0.0,0.0,0.0,0,1737.199,474.399,4107.023,838.975,119.67,5889.231,88.233,45.325,1294.712,1552.68,119.572,81.138,718.191,0.646,0.0,960.564,3241.044,84.085,2031.546,0.0,69.914,722.914,6778.521,416.698,0.0,22.684,205.715,12.41,-0.033869467,0.095372066,-0.019906649,-0.01846537,0.736569043,-0.103115709,0.034142521,-0.007016668,1.0,0.766207136,1.048651732,0.017023036,0.076085281,-0.110467841,0,0,
18255,CATO CORP,10-K,2009-03-31,2009-01-31,5621.0,DE,DE,203.0,18255_2009,2818,5621.0,0.0,0.0,0.0,0,370.767,103.627,480.99,291.312,200.915,552.016,29.586,0.0,0.0,0.0,21.829,45.765,118.628,2.3,150.53,168.468,189.678,45.765,298.951,0.0,225.62,40.154,883.995,0.879,10.94,23.149,0.066,20.45,-0.041508474,0.045419674,-0.008691069,0.013833248,0.368627206,0.033897101,0.107765357,0.021315375,1.0,0.481480618,0.928007392,0.469074201,0.143412545,-0.018942688,0,0,
203077,ST JUDE MEDICAL INC,10-K,2009-02-27,2009-01-03,3845.0,MN,MN,1231.0,203077_2009,9372,3845.0,0.0,0.0,0.0,0,2560.206,132.543,6425.811,3323.551,449.927,1006.159,324.538,334.787,11151.754,1587.615,213.465,777.226,659.96,0.0,57.0,1067.313,3102.26,777.226,1949.416,0.0,3285.237,1170.579,4681.273,126.256,13.498,280.167,45.603,36.78,0.063058786,-0.02847292,0.011412447,0.018679298,0.750535302,0.076064205,0.044137295,0.058406743,1.0,0.278435796,1.019704738,0.5112564,0.171650862,0.093156623,0,0,
20,K TRON INTERNATIONAL INC,10-K,2009-03-13,2009-01-03,3823.0,NJ,NJ,102.0,20_2009,6314,3823.0,0.0,0.0,0.0,0,121.618,10.767,204.236,153.312,62.915,103.479,2.839,1.0,0.0,7.0,6.023,21.555,26.359,0.0,0.292,40.149,50.924,21.555,72.977,0.0,151.447,25.878,190.774,0.855,2.161,10.361,0.936,108.75,-0.047849782,0.021061237,-0.053245145,-0.011974832,0.574800721,-0.151061589,0.199206271,-0.027595152,1.0,0.496571158,0.906377877,0.741529407,0.160853131,-0.041958977,0,0,
225051,ARDEN GROUP INC,10-K,2009-03-16,2009-01-03,5411.0,DE,DE,102.0,225051_2009,1728,5411.0,0.0,0.0,0.0,0,66.481,12.366,115.097,69.61,38.381,259.332,3.161,0.0,0.0,1.228,5.599,21.624,16.874,0.0,25.201,32.556,45.487,21.624,126.95,0.0,66.856,5.423,431.17,0.0,0.863,14.665,0.503,95.62,0.014043284,0.152847511,0.001414565,-0.009045773,0.31047725,-0.101695869,0.001067678,0.016121643,0.0,0.230302365,1.018620178,0.580866573,0.319660808,-0.181166737,0,0,
225263,NEWPORT CORP,10-K,2009-03-17,2009-01-03,3821.0,NV,NV,1231.0,225263_2009,7883,3821.0,0.0,0.0,0.0,0,325.446,24.312,493.407,254.636,141.923,207.187,36.316,14.384,0.0,122.462,17.2,-17.406,89.908,0.0,54.196,88.936,238.771,-17.406,135.956,0.0,-159.375,74.817,366.989,0.765,0.0,-1.967,9.472,9.19,-0.028367197,-0.017391253,-0.013926828,-0.017628272,0.605145448,-0.177744315,-0.001759254,0.198747383,1.0,0.762967932,0.973271681,-0.323009199,-0.020066598,0.261388259,0,0,
25793,CROSS A T CO,10-K,2009-03-18,2009-01-03,3950.0,RI,RI,1231.0,25793_2009,3612,3950.0,0.0,0.0,0.0,0,83.522,6.382,138.419,71.45,17.66,59.173,13.659,0.0,0.0,19.721,5.873,1.855,25.329,0.0,7.217,26.591,66.969,1.855,102.816,0.0,63.743,29.546,141.764,0.016,0.577,-1.485,1.166,5.23,-0.026808037,0.042227086,0.003144721,-0.007762644,0.75716484,-0.129942251,-0.031590917,0.009519317,1.0,1.000187999,1.004399146,0.460507589,0.011096743,-0.032587525,0,0,
27419,TARGET CORP,10-K,2009-03-13,2009-01-31,5331.0,MN,MN,131.0,27419_2009,3813,5331.0,0.0,0.0,0.0,0,18424.0,6511.0,44533.0,15347.0,2200.0,44062.0,744.644,1696.0,0.0,15118.0,2023.0,2488.0,7179.0,0.0,0.0,11327.0,29186.0,2488.0,35765.0,0.0,12366.0,7882.0,65357.0,47.0,0.0,1384.0,788.0,51.27,-0.0169677,0.006746466,-0.019652749,0.010695067,0.382929513,0.021312032,0.04758525,0.006197592,1.0,0.401986512,0.893489607,0.277681719,0.104641502,-0.000564086,0,0,
278041,INTERNATIONAL SHIPHOLDING CORP,10-K,2009-03-13,2009-03-13,4412.0,DE,DE,1231.0,278041_2009,6115,4400.0,0.0,0.0,0.0,0,141.749,7.151,496.65,238.931,57.801,294.223,7.229,68.789,41.617,97.635,21.709,42.221,3.1,101.666,10.333,99.828,257.719,42.221,397.124,0.0,167.43,79.208,379.951,0.0,0.0,-3.539,7.053,31.07,0.093815706,0.081881385,0.104159929,0.000554385,0.457096547,0.405689302,-0.528229626,0.001442593,1.0,1.063782944,1.027152543,0.337118695,0.092086983,-0.064695448,0,0,
29534,DOLLAR GENERAL CORP,10-K,2009-03-24,2009-01-30,5331.0,TN,TN,201.0,29534_2009,4016,5331.0,0.0,0.0,0.0,0,1845.449,830.953,8863.519,3390.298,223.676,7864.109,340.586,3.671,1.08,3399.715,242.4,339.442,1519.578,0.0,1.6,1206.5,5454.735,339.442,1792.373,18.486,168.908,7.543,11796.38,443.753,4.525,212.674,345.744,23.49,-0.001475267,0.08014953,0.00012967,0.011786702,0.824893251,0.125093466,0.039088578,0.025909627,1.0,0.423767908,1.014365973,0.01905654,0.101298367,-0.054096054,0,0,
30697,"WENDY'S/ARBY'S GROUP, INC.",10-K,2009-03-13,2009-03-13,5810.0,DE,DE,1230.0,30697_2009,3708,5812.0,0.0,0.0,0.0,0,878.992,103.454,4975.416,2336.314,593.096,2728.484,452.932,22.127,607.507,1500.784,183.751,3.516,23.024,48.839,1.377,475.147,2639.077,5.062,1966.009,0.0,-386.165,88.004,3580.835,0.0,38.762,-23.649,126.708,4.69,0.006476226,-0.114899477,-0.001923701,-0.000337178,0.55534492,1.048131027,0.567766966,0.158339587,1.0,1.099829499,0.466223313,-0.077614616,0.021731047,0.215818754,0,0,
30822,DYNAMICS RESEARCH CORP,10-K,2009-03-16,2009-03-16,7373.0,MA,MA,1229.0,30822_2009,4127,7373.0,0.0,0.0,0.0,0,80.384,18.299,203.601,94.096,0.317,220.707,9.923,8.0,79.497,23.973,6.292,10.313,0.0,0.0,0.262,53.596,109.505,10.172,28.671,0.0,40.524,74.173,268.661,0.25,0.0,6.262,2.124,10.61,0.086388659,0.085496605,0.01325961,-0.00371366,0.930098575,0.131811914,0.362505002,0.056309005,1.0,0.893743275,1.225385582,0.199036351,0.091148865,-0.029413547,0,0,
31107,EASTERN CO,10-K,2009-03-11,2009-01-03,3420.0,CT,CT,102.0,31107_2009,4186,3420.0,0.0,0.0,0.0,0,59.761,5.336,100.872,66.597,16.747,87.927,6.065,7.143,0.0,4.286,4.103,1.036,24.52,0.0,0.0,15.481,34.275,1.036,50.339,0.0,58.736,15.326,112.665,1.584,0.0,0.866,1.728,13.43,-0.070955923,-0.036222322,-0.029088062,-0.060670214,0.606223729,-0.16157604,-0.163052618,-0.032015299,1.0,0.817613113,0.971574697,0.582282497,0.0359862,0.002687431,0,0,
314606,GEOKINETICS INC,10-K,2010-03-15,2009-12-31,1311.0,DE,DE,1231.0,314606_2009,12708,1382.0,0.0,0.0,0.0,0,300.809,55.39,771.69,145.33,132.013,370.166,15.297,68.256,501.538,328.705,56.921,-12.335,1.664,6.2,121.837,214.876,559.384,-12.335,296.33,66.976,-70.685,143.944,510.966,33.985,15.335,23.252,9.123,9.62,0.03135365,0.053737558,0.086165992,0.000416046,0.585525276,0.018000147,0.572299618,-0.022848278,1.0,0.987583749,0.828439987,-0.091597662,0.025968977,-0.075730185,0,0,
315545,PROVECTUS PHARMACEUTICALS INC,10-K,2010-03-31,2009-12-31,2834.0,NV,NV,1231.0,315545_2009,9330,2834.0,0.0,0.0,0.0,0,3.237,0.22,10.234,9.407,3.237,0.0,67.41,0.0,0.0,0.0,0.68,-12.322,0.0,0.0,0.0,0.827,0.827,-12.322,0.431,0.0,-67.798,0.0,0.0,9.043,0.0,0.0,0.0,0.91,-0.040092521,-0.105050116,0.0,0.0,0.680769982,,,-0.404445516,1.0,0.153350581,0.994397759,-6.624780145,-1.204025796,-0.092713955,0,0,
350907,THORATEC CORP,10-K,2009-02-27,2009-01-03,3845.0,CA,CA,102.0,350907_2009,10550,3845.0,0.0,0.0,0.0,0,457.866,8.532,746.557,525.128,305.635,143.085,57.043,0.0,0.0,131.929,21.681,28.584,66.935,27.434,279.174,45.711,221.429,28.584,120.239,0.0,-32.29,67.322,373.937,12.082,0.0,12.169,12.307,26.92,0.031852906,0.211048387,0.013615709,0.007772819,0.521152437,0.208529532,-0.003895707,0.005235824,1.0,0.341969806,1.089574159,-0.043251888,0.071072939,-0.2025908,0,0,
352363,CLAIBORNE LIZ INC,10-K,2009-03-04,2009-01-03,2330.0,DE,DE,1229.0,352363_2009,6768,2330.0,0.0,0.0,0.0,0,886.931,144.942,1605.903,216.548,20.372,1614.109,94.948,142.005,90.0,516.146,143.9,-293.379,319.713,0.0,0.0,642.552,1386.024,-305.729,1185.195,0.0,1599.945,442.708,3011.859,0.0,5.167,-109.615,65.084,5.63,-0.08525085,-0.160305067,0.05898008,-0.082535659,0.710405921,-0.288216835,-0.119523686,0.193789183,1.0,0.405097871,0.872434686,0.78457252,-0.218107818,0.456594107,0,0,
38725,FRANKLIN ELECTRIC CO INC,10-K,2009-03-04,2009-01-03,3621.0,IN,IN,725.0,38725_2009,4881,3621.0,0.0,0.0,0.0,0,311.593,31.699,718.298,388.173,86.875,412.767,23.128,0.735,28.0,151.242,25.385,25.986,134.404,0.0,0.0,83.143,320.695,25.986,294.765,0.0,266.727,62.847,625.991,0.666,6.448,12.168,9.548,29.05,-0.070056041,0.009819061,-0.007365004,-0.050226749,0.674165875,-0.14996815,-0.220381962,-0.028248255,1.0,0.577751536,0.973664231,0.371331954,0.066409763,-0.035485413,0,0,
39911,GAP INC,10-K,2009-03-27,2009-01-31,5651.0,DE,DE,131.0,39911_2009,4990,5651.0,0.0,0.0,0.0,0,4664.0,1027.0,7985.0,4891.0,2591.0,7818.0,676.0,0.0,0.0,0.0,655.0,1102.0,1477.0,0.0,243.0,2131.0,3094.0,1102.0,7427.0,0.0,10970.0,0.0,14197.0,56.0,41.0,714.0,6.0,19.08,-0.027654512,-0.018650717,0.0,-0.003730143,0.346399499,-0.022649043,0.06300714,0.016177342,1.0,0.379203726,0.912709306,0.78457252,0.228177833,0.036015178,0,0,
48287,HNI CORP,10-K,2009-02-27,2009-01-03,2522.0,IA,IA,1231.0,48287_2009,5690,2522.0,0.0,0.0,0.0,0,360.271,114.448,994.326,419.284,93.368,1005.441,45.093,0.039,97.0,200.0,74.867,-6.442,65.144,0.0,5.994,300.142,574.701,-6.442,788.075,0.0,354.496,163.732,1656.289,2.893,0.0,-1.414,12.08,27.63,-0.076503446,-0.071484823,-0.069070883,-0.017728147,0.644512967,-0.315324894,0.045739744,-0.044277258,1.0,0.33652573,0.813681601,0.356518888,0.004248104,0.023435673,0,0,
52795,ANIXTER INTERNATIONAL INC,10-K,2009-02-27,2009-01-02,5063.0,DE,DE,101.0,52795_2009,6196,5063.0,0.0,0.0,0.0,0,2051.0,505.4,2671.7,1024.1,111.5,3810.5,34.7,8.7,501.7,821.4,37.1,-29.3,918.8,0.0,0.0,670.0,1647.6,-29.3,279.5,0.0,764.3,941.5,4982.4,2.5,0.0,46.5,66.1,47.1,-0.091890204,-0.022833744,-0.038241316,-0.081375577,0.925515589,-0.191753428,-0.228316929,-0.074248554,1.0,0.626602299,0.963547045,0.286072538,0.03117865,-0.055245168,0,0,
55067,KELLOGG CO,10-K,2009-02-24,2009-01-03,2040.0,DE,DE,1231.0,55067_2009,6375,2040.0,0.0,0.0,0.0,0,2558.0,1077.0,11200.0,2272.0,334.0,6702.0,381.38,47.0,1241.0,4838.0,384.0,1212.0,910.0,0.0,0.0,2288.0,8925.0,1212.0,7530.0,0.0,3515.0,1093.0,12575.0,131.0,33.0,476.0,263.0,53.2,-0.012462747,0.065926127,-0.004515488,0.001174027,0.701428571,-0.006296734,0.079259578,0.006693941,1.0,0.111979566,1.001950763,0.313839286,0.174196429,-0.060146302,0,0,
56873,KROGER CO,10-K,2009-03-31,2009-01-31,5411.0,OH,OH,203.0,56873_2009,6502,5411.0,0.0,0.0,0.0,0,7450.0,3890.0,23093.0,4832.0,1078.0,58958.0,642.0,579.0,511.0,7477.0,1525.0,70.0,4902.0,68.0,654.0,7714.0,18187.0,70.0,25673.0,0.0,6751.0,909.0,76733.0,51.0,0.0,532.0,502.0,21.43,-0.000172771,-0.022719419,-0.001511748,0.001857291,0.350149396,0.012209594,0.003453551,-0.051865538,1.0,0.351212308,1.000677741,0.29233967,0.047806695,-0.028204907,0,0,
60667,LOWES COMPANIES INC,10-K,2009-03-31,2009-01-30,5211.0,NC,NC,131.0,60667_2009,6829,5211.0,0.0,0.0,0.0,0,9732.0,4287.0,33005.0,19069.0,1057.0,30757.0,1459.0,552.0,10.0,4528.0,1614.0,1783.0,8249.0,75.0,425.0,7355.0,13936.0,1783.0,32268.0,0.0,18334.0,0.0,47220.0,128.0,0.0,1042.0,332.0,21.65,0.008616097,0.019089373,0.0,0.001217823,0.286289956,-0.020941323,-0.001725476,-0.014789577,1.0,0.603691035,0.947714745,0.555491592,0.095652174,-0.031632948,0,0,
60849,LUFKIN INDUSTRIES INC,10-K,2010-03-01,2009-12-31,3560.0,TX,TX,107.0,60849_2009,6836,3533.0,0.0,0.0,0.0,0,318.632,19.993,541.59,435.678,100.858,388.858,14.885,1.372,0.0,1.516,18.457,22.479,110.605,0.0,0.0,64.888,105.912,22.026,396.679,0.0,383.982,96.809,521.359,0.623,4.562,10.533,0.65,73.2,-0.067598115,0.050931262,-0.080784625,-0.033613477,0.518772503,-0.192567882,0.059354028,-0.130028127,1.0,0.399857927,1.039901936,0.708990196,0.061317602,-0.173183451,0,0,
6292,ANALYSTS INTERNATIONAL CORP,10-K,2009-03-31,2009-01-03,7371.0,,,1231.0,6292_2009,1634,7371.0,0.0,0.0,0.0,0,28.288,6.958,30.677,14.948,3.818,113.226,24.925,0.198,0.0,0.067,1.839,-15.907,0.0,0.0,0.0,13.286,15.729,-15.907,12.62,0.0,-11.148,23.028,143.165,0.0,0.0,0.03,0.039,0.67,-0.220367122,-0.399783354,-0.304659498,0.0,0.815366561,-0.479902282,0.212385344,-0.229322139,0.0,0.89510322,0.920696317,-0.363399289,-0.516282557,0.263837704,0,0,
6885,STAGE STORES INC,10-K,2009-03-30,2009-01-31,5651.0,NV,NV,131.0,6885_2009,63874,5651.0,0.0,0.0,0.0,0,427.169,100.602,800.431,476.046,93.714,989.52,38.009,12.726,144.863,38.492,59.1,28.721,306.36,0.0,0.0,183.016,324.385,28.721,655.399,0.0,261.764,0.0,1431.927,0.907,12.752,17.106,4.484,12.92,-0.013946039,-0.036520848,0.0,-0.010401192,0.455649519,-0.055344962,0.04498405,0.116566354,1.0,0.969393187,0.93691515,0.327028813,0.062854887,0.156709005,1,1,2010.0
69671,NASH FINCH CO,10-K,2009-03-12,2009-01-03,5140.0,DE,DE,1231.0,69671_2009,7691,5141.0,0.0,0.0,0.0,0,557.816,240.483,999.536,350.559,0.83,4793.967,12.812,4.438,30.5,279.032,40.603,2.778,285.443,26.528,0.0,308.509,648.977,2.778,637.167,0.0,251.065,250.767,5212.655,0.196,3.064,20.972,24.372,37.09,0.084471227,0.017976063,0.066333485,0.024509744,0.784431976,0.091677404,-0.223639365,-0.035094001,1.0,0.737712866,1.021388285,0.251181548,0.048144339,-0.052135393,0,0,
701811,MENTOR GRAPHICS CORP,10-K,2009-03-18,2009-01-31,7373.0,OR,OR,131.0,701811_2009,7251,7373.0,0.0,0.0,0.0,0,430.613,9.985,1223.041,640.017,99.343,76.737,100.478,70.146,20.0,156.075,54.316,-21.889,3.63,164.898,0.003,359.197,583.024,-21.889,374.064,0.0,-22.578,299.936,802.727,20.059,3.971,2.248,17.9,8.02,0.000792703,0.049031367,0.01244917,-0.006178932,0.819190035,-0.067489405,-0.029057948,0.055083276,1.0,0.794229766,1.143414326,-0.018460542,-0.001423501,0.006510124,0,0,
715787,INTERFACE INC,10-K,2009-02-26,2009-02-23,2273.0,GA,GA,317.0,715787_2009,6034,2273.0,0.0,0.0,0.0,0,387.973,35.614,727.239,237.101,115.363,556.071,63.295,14.586,144.452,280.184,20.8,11.827,112.249,0.0,0.0,151.343,481.058,10.918,428.754,0.0,-112.575,129.833,859.888,0.499,4.096,9.352,34.597,8.31,-0.027259268,-0.02886259,-0.020861329,-0.02326701,0.618238296,-0.216225611,-0.063450785,0.068273232,1.0,0.450778255,0.961037299,-0.154797804,0.075445624,0.095208592,0,0,
72333,NORDSTROM INC,10-K,2009-03-23,2009-01-31,5651.0,WA,WA,202.0,72333_2009,7922,5651.0,0.0,0.0,0.0,0,4054.0,726.0,6579.0,1572.0,795.0,5015.0,217.7,356.0,399.0,2257.0,313.0,441.0,898.0,0.0,0.0,2014.0,5007.0,441.0,5558.0,0.0,506.0,2035.0,8627.0,34.0,0.0,255.0,148.0,34.54,-0.039542484,-0.058986928,0.015196078,-0.000326797,0.538379693,0.01365958,0.020920438,0.000839571,1.0,0.209060401,0.977093804,0.076911385,0.128286974,0.065522876,0,0,
724941,MERISEL INC /DE/,10-K,2010-03-31,2009-12-31,7389.0,DE,DE,1231.0,724941_2009,14895,5045.0,0.0,0.0,0.0,0,25.662,5.374,45.425,-7.432,10.581,35.989,7.215,8.984,0.0,0.749,5.251,-67.779,1.706,0.0,0.0,19.458,20.877,-67.779,19.524,31.98,-274.04,12.456,62.066,0.0,0.0,39.861,0.4,0.43,-0.134031574,-0.903427782,-0.065425021,-0.019878211,0.599779857,-0.197001016,-0.072700757,-0.806363821,0.0,-2.395526116,0.952664389,-6.032801321,-0.605789763,0.123405257,0,0,
732717,AT&T INC.,10-K,2009-02-25,2009-02-25,4813.0,DE,DE,1231.0,732717_2009,9899,4813.0,0.0,0.0,0.0,0,24334.0,7514.0,268752.0,101900.0,3802.0,50405.0,5901.931,7361.0,8161.0,64720.0,19714.0,12535.0,885.0,0.0,0.0,36705.0,166427.0,12535.0,230552.0,0.0,24958.0,14978.0,123018.0,28.0,1696.0,6156.0,4119.0,28.03,-0.005928872,0.014194836,-0.004003768,8.61e-05,0.61341683,-0.000636245,-0.013397525,-0.0006294,1.0,0.615966309,1.015659749,0.092866286,0.084873787,-0.015438289,0,0,
745732,ROSS STORES INC,10-K,2009-03-31,2009-01-31,5651.0,DE,DE,131.0,745732_2009,9248,5651.0,0.0,0.0,0.0,0,1745.447,658.299,2768.633,1157.293,770.097,5168.235,122.929,0.0,0.0,150.0,159.043,442.757,872.498,16.848,1.754,1190.514,1611.34,442.757,1988.017,0.0,511.02,44.234,7184.213,49.393,51.505,275.772,11.193,45.93,-0.081606606,-0.09511013,0.001195907,-0.003341046,0.381248436,0.10778539,0.046659908,0.043575023,1.0,0.204971053,0.898594668,0.184574843,0.263567616,0.148705813,0,0,
768835,BIG LOTS INC,10-K,2009-03-30,2009-01-31,5331.0,OH,OH,131.0,768835_2009,12123,5331.0,0.0,0.0,0.0,0,1122.966,309.862,1669.493,1001.412,283.733,2807.466,81.922,2.352,0.0,1.132,74.904,201.37,731.337,0.0,0.0,542.52,668.081,200.369,1505.113,0.0,1276.218,0.0,4726.772,5.043,18.993,121.975,1.84,28.41,-0.057254934,-0.015988647,0.0,-0.003403664,0.535793801,0.017542311,-0.033141413,0.023811676,1.0,0.430269945,1.045039745,0.764434472,0.194181108,0.046016201,0,0,
769520,MIDDLEBY CORP,10-K,2009-03-04,2009-01-03,3580.0,DE,DE,1231.0,769520_2009,13570,3580.0,0.0,0.0,0.0,0,217.026,38.58,816.346,342.655,8.363,380.614,18.553,7.517,39.55,268.124,15.387,61.156,90.64,0.0,0.0,146.356,473.691,61.156,92.328,0.0,282.518,78.897,646.629,0.391,0.0,38.57,11.594,49.02,0.001894151,0.152940761,-0.009616248,-0.001238745,0.931765452,0.022991851,-0.023124794,-0.036490852,1.0,0.376764193,0.856634751,0.346076296,0.136363748,-0.156673311,0,0,
772572,EDAC TECHNOLOGIES CORP,10-K,2009-03-11,2009-01-03,3724.0,WI,WI,102.0,772572_2009,13630,3829.0,0.0,0.0,0.0,0,33.468,6.828,56.127,23.766,1.1,46.625,4.841,3.424,9.5,12.154,2.091,7.626,19.99,0.0,0.0,14.284,32.361,7.626,48.431,0.0,12.529,10.974,54.643,0.021,0.0,4.562,0.829,3.1,0.206802069,0.189745522,0.053772648,0.268206186,0.580291126,0.188849984,0.335192627,0.138130199,1.0,1.583650406,1.72901398,0.223225898,0.231920466,-0.041602448,0,0,
786110,GYMBOREE CORP,10-K,2009-03-31,2009-01-31,2300.0,DE,DE,203.0,786110_2009,28018,2300.0,0.0,0.0,0.0,0,408.494,46.47,636.13,438.753,257.672,497.703,29.369,0.0,0.0,0.0,37.302,101.919,121.133,0.0,0.0,121.146,197.377,101.919,436.55,0.0,239.874,9.911,1014.911,6.055,5.381,62.814,0.243,39.01,-0.007976063,-0.012869247,-0.015257052,0.010652618,0.271952274,0.029310777,6.12e-06,-0.027490215,1.0,0.382961389,0.94876344,0.377083301,0.259343216,0.027460619,0,0,
790703,TECH DATA CORP,10-K,2009-03-26,2009-01-31,5045.0,FL,FL,131.0,790703_2009,12171,5045.0,0.0,0.0,0.0,0,5643.572,2788.098,5902.087,2088.895,1116.579,20897.208,51.463,65.86,0.0,338.157,45.954,180.155,1704.658,0.0,0.0,3393.142,3807.554,180.155,395.209,0.0,1598.709,2648.46,22099.876,37.959,0.0,53.94,27.639,40.75,-0.040829992,-0.039073056,0.055332125,-0.004440482,0.795459979,-0.106426627,-0.715439561,0.00884313,1.0,0.996079261,0.941340664,0.270871812,0.044346009,0.049420818,0,0,
790818,X RITE INC,10-K,2009-03-19,2009-01-03,3861.0,MI,MI,1229.0,790818_2009,12189,3861.0,0.0,0.0,0.0,0,96.069,8.698,472.715,212.119,29.05,58.633,84.121,7.234,0.0,206.164,22.288,-25.242,28.467,0.0,0.0,37.079,260.596,-25.242,84.305,0.0,-67.306,31.509,191.667,0.186,0.584,-4.692,33.523,2.18,-0.034314848,0.036705798,-0.01049973,-0.020138246,0.851549031,-0.274888477,0.066804702,0.146859685,1.0,1.156694447,1.001562512,-0.142381773,0.007592313,0.145332782,0,0,
791519,STAPLES INC,10-K,2009-03-11,2009-01-31,5940.0,DE,DE,227.0,791519_2009,15521,5940.0,0.0,0.0,0.0,0,6174.767,2111.696,13717.334,6771.886,1415.819,17349.185,728.665,67.269,1211.424,2500.329,552.441,738.671,2261.149,0.0,0.0,3782.319,6862.394,738.671,5322.68,0.0,5779.801,1811.365,24275.451,150.958,281.464,398.783,237.025,23.46,-0.051921783,0.037718603,-0.003995837,-0.010706832,0.738990681,0.103785702,0.134978384,-0.017782367,1.0,0.396144583,0.950722959,0.421350169,0.100200156,-0.042702491,0,0,
801351,WARNACO GROUP INC /DE/,10-K,2009-03-02,2009-01-03,2340.0,DE,DE,1229.0,801351_2009,13990,2300.0,0.0,0.0,0.0,0,1002.857,127.636,1659.794,916.11,320.754,1117.703,45.678,97.873,0.0,112.835,46.843,102.225,253.362,0.0,0.0,442.688,743.684,96.075,294.462,0.0,409.286,290.737,2019.625,4.034,24.577,64.272,23.897,42.19,-0.032314845,-0.017251568,0.024621287,-0.046221554,0.734156769,-0.047973481,-0.117872604,0.030425267,1.0,0.475369177,1.061747603,0.246588432,0.111004137,0.050234372,0,0,
804753,CERNER CORP /MO/,10-K,2009-03-02,2009-01-03,7373.0,DE,DE,1230.0,804753_2009,12850,7373.0,0.0,0.0,0.0,0,1146.335,36.893,2148.567,1580.678,558.836,856.837,81.775,25.014,0.0,95.506,188.611,193.465,11.242,0.0,317.113,358.103,567.769,193.465,1003.838,0.0,1050.309,461.411,1671.864,29.789,0.0,99.216,8.493,82.44,0.007712018,0.147546814,-0.003730933,0.000568797,0.502917991,0.05082157,0.155059815,-0.009639806,1.0,0.234468699,0.953468631,0.488841633,0.140174358,-0.145160942,0,0,
812900,SAKS INC,10-K,2009-03-23,2009-01-31,5311.0,TN,TN,203.0,812900_2009,13380,5311.0,0.0,0.0,0.0,0,925.95,101.739,2135.701,1071.61,147.301,1668.097,159.786,27.857,120.0,493.33,135.162,-57.662,649.196,0.0,0.0,379.781,1064.091,-57.919,1827.271,0.0,-222.142,0.0,2631.532,96.199,0.0,-44.501,49.48,6.44,-0.033309392,-0.014433899,0.0,-0.037038079,0.483362606,-0.13143392,0.085028889,0.041381027,1.0,1.041387032,0.912218371,-0.104013624,-0.024788114,0.044707977,1,1,2010.0
813298,CASUAL MALE RETAIL GROUP INC,10-K,2009-03-23,2009-01-31,5651.0,DE,DE,131.0,813298_2009,13381,5651.0,0.0,0.0,0.0,0,105.153,19.753,181.039,93.223,4.302,220.611,47.169,8.349,0.0,2.702,15.501,6.11,89.977,0.0,0.0,59.583,87.816,6.11,113.475,0.0,-107.747,2.494,395.168,12.691,1.485,1.47,1.066,2.8,-0.039678761,0.123096241,0.002448531,-0.045287362,0.744861604,-0.112975902,0.053928798,0.446925764,1.0,0.705843426,0.913443489,-0.595159054,0.047757666,0.475810291,0,0,
813672,CADENCE DESIGN SYSTEMS INC,10-K,2009-03-02,2009-01-03,7372.0,DE,DE,1229.0,813672_2009,13421,7372.0,0.0,0.0,0.0,0,850.747,7.175,1410.587,108.373,571.299,91.322,268.649,0.0,0.0,436.012,89.341,-149.871,24.165,70.899,2.184,397.898,1302.214,-149.871,948.609,0.0,-1134.713,200.628,852.632,28.01,7.98,-3.634,29.213,5.99,0.03977793,0.002383063,-0.063468726,-0.002783801,0.374160545,-0.108324267,0.05421621,0.571112342,1.0,0.067345572,1.155487671,-0.804426101,-0.088113672,1.100887223,0,0,
819689,ARRHYTHMIA RESEARCH TECHNOLOGY INC /DE/,10-K,2009-03-25,2009-03-25,3845.0,DE,DE,1231.0,819689_2009,22144,3845.0,0.0,0.0,0.0,0,10.743,1.544,18.747,16.554,3.674,16.163,2.675,0.0,0.0,0.0,1.395,0.374,2.957,0.0,0.0,1.821,2.193,0.374,16.705,0.0,9.611,3.819,21.14,0.0,0.0,0.152,0.032,3.454,-0.027392846,-0.050381351,0.059834569,-0.041411537,0.465674508,-0.111377352,-0.50062345,0.000214157,0.0,1.791665088,0.891463276,0.512668694,0.029764762,0.0510796,0,0,
