CIK,Company,Type,Date,Period of Report,SIC,State of Inc,State,Fiscal Year End,Basename,gvkey,sich,insbnk,understatement,option,Misstatement_BAO,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf,Misstatement_AA,Misstatement,restatement_year
766792,CVD EQUIPMENT CORP,10-K,2012-03-27,2011-12-31,3559.0,NY,NY,1231.0,766792_2011,2581,3559.0,0.0,0.0,0.0,0,28.758,0.782,38.549,30.191,18.137,18.948,5.959,0.624,2.1,2.548,0.597,3.779,6.617,0.0,0.0,5.81,8.358,3.779,12.173,0.0,9.661,3.663,30.994,9.862,0.0,1.009,0.183,12.03,0.006548518,0.064976556,0.023968847,0.010394977,0.323302809,0.953614575,0.154956417,0.097015477,1.0,0.42115163,1.035426837,0.250616099,0.128952761,0.038242073,0,0,
766829,SJW CORP,10-K,2012-02-29,2011-12-31,4941.0,CA,CA,630.0,766829_2011,9324,4941.0,0.0,0.0,0.0,0,68.915,7.417,1038.81,264.004,26.734,155.423,18.593,0.838,50.0,343.848,29.141,20.878,0.991,7.032,0.0,28.288,774.806,20.878,1201.226,0.0,229.768,33.853,238.955,0.564,1.298,14.566,20.374,23.64,0.002498263,-0.016231615,1.82e-05,2.03e-06,0.170696278,0.16097606,0.186212961,-0.005759777,1.0,0.600639052,0.950519752,0.221183855,0.053732636,0.012657458,0,0,
767920,PMC SIERRA INC,10-K,2012-02-28,2011-12-31,3674.0,DE,DE,1226.0,767920_2011,23943,3674.0,0.0,0.0,0.0,0,448.249,38.34,1399.439,1105.7,286.962,174.14,231.262,65.122,0.0,0.0,72.544,84.699,39.911,226.619,104.391,234.469,293.739,84.699,209.985,0.0,-490.195,67.24,654.304,16.764,0.0,-3.816,6.695,5.51,0.003308971,0.133764869,-0.00449558,-0.007670579,0.776820569,0.07985327,-0.004578228,-0.005058925,1.0,0.867723648,0.976951145,-0.350279648,0.062580791,-0.132714283,0,0,
768251,ALTERA CORP,10-K,2012-02-17,2011-12-31,3674.0,DE,DE,1231.0,768251_2011,14324,3674.0,0.0,0.0,0.0,0,3974.811,52.154,4282.268,2993.896,3437.155,578.402,322.054,500.0,0.0,0.0,31.927,770.711,122.279,74.033,65.222,1016.219,1288.372,770.711,441.201,0.0,1942.822,232.273,2064.475,119.989,0.0,78.281,3.73,37.1,-0.012016257,0.015687186,-0.032663339,-0.006029516,0.157251251,0.213858159,0.022573465,-0.067004481,1.0,0.250572902,0.916236651,0.453689961,0.199128593,-0.018714503,0,0,
768411,CYBEROPTICS CORP,10-K,2012-03-15,2011-12-31,3827.0,MN,MN,1231.0,768411_2011,14108,3827.0,0.0,0.0,0.0,0,51.344,4.081,62.916,52.969,24.431,31.769,6.933,0.0,0.0,0.0,1.373,4.357,11.052,6.106,10.64,8.393,9.947,4.357,11.728,0.0,22.004,12.105,61.087,0.202,0.122,1.37,0.0,7.8,-0.030441601,-0.014312835,0.00708213,-0.052216261,0.589436709,0.080034898,-0.184315966,0.014599552,1.0,0.979503453,0.914851125,0.349736156,0.09102613,0.034486174,0,0,
768710,RELIV INTERNATIONAL INC,10-K,2012-03-23,2011-12-31,2834.0,DE,DE,1231.0,768710_2011,27906,2834.0,0.0,0.0,0.0,0,13.412,2.493,24.419,14.486,7.174,13.997,12.484,0.585,0.0,3.566,1.109,1.048,4.724,0.0,0.0,6.11,9.933,1.048,18.807,0.0,-10.158,0.474,73.88,0.0,0.0,0.623,0.139,1.23,-0.015467998,-0.011692345,0.002638897,-0.037634736,0.402268725,-0.062868968,-0.034551603,-0.026149537,0.0,0.943386396,1.04213081,-0.415987551,0.074122609,-0.014087652,0,0,
768835,BIG LOTS INC,10-K,2012-03-26,2012-01-28,5331.0,OH,OH,131.0,768835_2012,12123,5331.0,0.0,0.0,0.0,0,1090.63,393.652,1753.626,758.142,60.581,3276.895,57.269,1.266,105.3,172.003,106.286,177.165,918.023,0.0,0.0,629.634,995.484,177.121,1694.382,0.0,1882.732,0.0,5400.119,33.288,40.538,117.148,4.192,32.15,0.029935763,-0.031436233,0.0,0.054686156,0.626976904,0.038031482,0.003241916,-0.022653482,1.0,0.411765522,0.896550793,0.78457252,0.170196496,0.013721614,0,0,
768899,"TrueBlue, Inc.",10-K,2012-02-23,2011-12-30,7363.0,WA,WA,1231.0,768899_2011,22207,7363.0,0.0,0.0,0.0,0,280.615,25.862,560.769,293.579,109.311,968.967,39.933,0.1,0.0,0.1,16.384,30.791,0.0,0.0,0.0,112.289,267.19,30.791,121.839,0.0,293.578,155.752,1316.013,1.131,0.0,18.533,1.207,13.88,0.025994482,0.062703943,0.076157275,0.0,0.7047804,0.115044178,-0.096991719,0.018347312,1.0,0.529667813,1.036482758,0.523527513,0.090110188,-0.042921331,0,0,
77159,PENN VIRGINIA CORP,10-K,2012-02-27,2011-12-31,1311.0,VA,VA,1231.0,77159_2011,8440,1311.0,0.0,0.0,0.0,0,145.346,30.186,1943.053,846.309,7.512,66.931,45.49,4.746,414.0,692.561,309.298,-132.915,14.251,0.0,0.0,106.607,1096.744,-132.915,2502.759,0.0,156.158,103.897,302.435,0.0,0.0,-88.155,58.199,5.29,0.024133327,-0.011932649,0.016214925,0.005479399,0.081297834,-0.115278104,-0.113745102,-0.064892474,1.0,3.516878385,0.726001518,0.080367339,-0.083822212,-0.022837944,0,0,
771950,"DIAL GLOBAL, INC. /DE/",10-K,2012-03-30,2011-12-31,4832.0,DE,DE,1231.0,771950_2011,191055,4832.0,0.0,0.0,0.0,0,107.968,30.78,467.674,78.926,5.627,74.696,56.982,3.875,238.75,260.342,15.119,-9.045,0.0,0.0,0.0,80.818,378.886,-10.671,44.997,9.862,-56.428,96.211,131.325,0.0,0.0,-22.741,29.625,3.19,,,,,0.92707527,,,,1.0,0.434201902,,-0.120656697,-0.008097521,,0,0,
772320,"Cardium Therapeutics, Inc.",10-K,2012-03-30,2011-12-31,2836.0,DE,DE,1231.0,772320_2011,165934,2836.0,0.0,0.0,0.0,0,5.374,0.75,7.503,6.085,4.871,0.0,96.586,0.0,0.0,0.0,0.195,-7.129,0.434,0.435,0.15,1.3,1.418,-7.129,1.35,0.0,-88.091,0.0,0.0,4.53,0.0,0.0,0.005,0.291,0.116132824,0.06817514,0.0,0.051013811,0.332666933,-1.0,,-0.205994256,1.0,0.216497763,0.736237257,-11.74077036,-0.949486872,-0.349456362,0,0,
77360,PENTAIR INC,10-K,2012-02-21,2011-12-31,3550.0,MN,MN,1231.0,77360_2011,8463,3561.0,0.0,0.0,0.0,0,1237.835,294.858,4586.313,1933.329,50.077,2261.408,98.623,4.862,1421.602,1304.225,108.132,34.222,449.863,6.9,0.0,641.841,2538.921,34.222,1018.538,0.0,1428.049,569.204,3456.686,13.322,14.547,73.059,60.267,33.29,0.018216683,-0.035766531,0.012219612,0.010399019,0.90458523,0.146660546,0.070012777,-0.042183221,1.0,0.588862314,0.91797576,0.311371902,0.036532177,-0.002606122,0,0,
773840,HONEYWELL INTERNATIONAL INC,10-K,2012-02-17,2011-12-31,3714.0,DE,DE,1231.0,773840_2011,1300,3822.0,0.0,0.0,0.0,0,16134.0,4738.0,39808.0,10806.0,3698.0,26960.0,774.7,674.0,1390.0,6881.0,950.0,1858.0,4264.0,841.0,0.0,12275.0,28906.0,2067.0,13723.0,0.0,14639.0,7228.0,36529.0,304.0,318.0,417.0,389.0,54.35,-0.021792329,-0.027845754,0.004121481,0.007882332,0.786424839,0.116435413,-0.006911719,-0.001524169,1.0,0.256644439,1.027657719,0.367740153,0.072171423,0.023621236,0,0,
773910,ANADARKO PETROLEUM CORP,10-K,2012-02-21,2011-12-31,1311.0,DE,DE,1231.0,773910_2011,11923,1311.0,0.0,0.0,0.0,0,6931.0,3299.0,51779.0,18105.0,2697.0,5941.0,498.4,170.0,3551.0,15060.0,4301.0,-2649.0,211.0,0.0,0.0,4899.0,32796.0,-2649.0,60081.0,0.0,11007.0,3261.0,13882.0,30.0,248.0,-856.0,986.0,76.33,0.007412569,-0.027540692,0.016121853,-0.000774159,0.223662102,0.240045614,-0.266735188,-0.066236887,1.0,0.475910441,0.967048292,0.212576527,-0.048649066,-0.038456328,0,0,
77476,PEPSICO INC,10-K,2012-02-27,2011-12-31,2080.0,NC,NC,1225.0,77476_2011,8479,2080.0,0.0,0.0,0.0,0,17441.0,4083.0,72882.0,20704.0,4425.0,29071.0,1564.0,6205.0,3000.0,20568.0,2609.0,6443.0,3827.0,248.0,358.0,18154.0,51983.0,6443.0,35140.0,-116.0,34087.0,6912.0,66504.0,945.0,192.0,2372.0,840.0,66.35,0.013925621,0.020236112,0.008352537,0.006452299,0.669012925,0.17413919,-0.008525584,-0.025668562,1.0,0.199515473,0.899600589,0.467701216,0.132474411,-0.018491864,0,0,
77543,TUTOR PERINI Corp,10-K,2012-03-02,2011-12-31,1540.0,MA,MA,1231.0,77543_2011,8486,1540.0,0.0,0.0,0.0,0,1950.034,785.725,3613.127,1399.827,239.677,3275.683,47.329,59.959,701.753,612.548,45.293,86.148,358.398,62.311,35.437,1393.234,2213.3,86.148,599.117,0.0,359.064,1275.031,3716.317,-0.191,0.0,50.899,37.299,12.34,0.080642681,0.110748368,0.123402875,0.068503478,0.796781846,-0.024972835,-0.849440301,-0.010011637,1.0,2.396800451,0.889182536,0.099377631,0.048253493,-0.11617736,0,0,
776008,STAR SCIENTIFIC INC,10-K,2012-03-15,2011-12-31,2111.0,DE,DE,1231.0,776008_2011,13288,2834.0,0.0,0.0,0.0,0,13.734,1.849,17.077,9.391,10.188,3.074,139.256,2.519,0.0,2.53,0.363,-37.988,2.74,0.05,0.0,5.156,7.686,-37.988,7.441,0.0,-208.678,0.069,1.722,19.458,0.0,0.0,0.263,2.18,-0.047106686,0.092982174,-0.000535303,-0.036347091,0.265971775,1.059453032,-1.380884963,-0.441066502,1.0,0.030934381,0.94146727,-12.21982784,-2.209111671,-0.612601038,0,0,
778164,"Pacific Ethanol, Inc.",10-K,2012-03-08,2011-12-31,2860.0,DE,DE,1231.0,778164_2011,163595,2860.0,0.0,0.0,0.0,0,66.748,5.519,232.476,46.973,8.914,869.141,86.632,0.75,9.958,93.689,12.648,3.074,16.131,0.0,0.0,8.982,113.212,3.074,178.852,0.001,-509.985,28.14,901.188,7.364,0.0,0.0,15.464,1.06,0.043291417,0.134049499,0.009795117,-0.005036876,0.275060651,1.851469665,3.947263679,-0.264141956,1.0,0.511521735,0.696728842,-2.193710318,0.079741565,-0.437625252,0,0,
77877,PETROLEUM DEVELOPMENT CORP,10-K,2012-03-01,2011-12-31,1311.0,NV,NV,1231.0,77877_2011,8512,1311.0,0.0,0.0,0.0,0,173.05,86.203,1698.005,664.112,19.308,155.113,23.632,0.0,417.194,532.157,133.503,3.078,1.1,2.836,11.07,195.046,1033.893,13.437,1954.561,0.0,446.28,68.441,395.96,0.0,0.0,-0.183,38.685,35.11,-0.002025241,0.044058386,0.00108583,-0.000194361,0.22201407,0.056900152,-0.149933047,0.003996713,1.0,0.800405419,1.017943505,0.262826081,0.030588249,-0.046729553,0,0,
78003,PFIZER INC,10-K,2012-02-28,2011-12-31,2834.0,DE,DE,1231.0,78003_2011,8530,2834.0,0.0,0.0,0.0,0,57728.0,3836.0,188002.0,82145.0,26758.0,10829.0,7575.0,4018.0,1.0,34931.0,9026.0,8697.0,7769.0,9457.0,23219.0,28069.0,105381.0,10009.0,30522.0,45.0,42081.0,13659.0,67425.0,0.0,1013.0,4023.0,1731.0,21.64,-0.012970738,-0.038504919,-0.007414834,-0.00332101,0.767576941,0.004274128,0.092799544,0.011784974,1.0,0.501119428,0.8842276,0.223832725,0.083844853,0.040755478,0,0,
780127,SYNOVIS LIFE TECHNOLOGIES  INC,10-K,2012-01-06,2011-10-31,3842.0,MN,MN,1031.0,780127_2011,13013,3842.0,0.0,0.0,0.0,0,82.896,2.235,105.935,95.92,59.216,20.455,11.168,0.0,0.0,0.0,1.888,8.461,9.998,7.335,41.203,10.015,10.015,8.461,14.173,0.0,35.976,11.262,82.363,3.879,2.198,4.212,0.0,17.96,0.029830349,0.029112611,0.025179803,0.005555091,0.401802992,0.194837473,-0.041567604,0.03218507,1.0,0.478219667,1.188768407,0.339604474,0.119629962,0.00613518,0,0,
780571,ITRON INC /WA/,10-K,2012-02-17,2011-12-31,3825.0,WA,WA,1231.0,780571_2011,29133,3825.0,0.0,0.0,0.0,0,840.354,246.775,2064.282,906.925,133.086,1621.074,40.032,15.0,670.0,437.502,129.466,-510.157,195.837,0.0,0.0,510.722,1157.357,-510.157,531.373,0.0,-412.297,371.641,2434.124,4.625,11.526,4.43,31.494,35.77,-0.014294984,-0.20506025,-8.73e-06,-0.005122577,0.808283946,0.093723953,-0.019321687,-0.249535073,1.0,0.633351999,0.923233776,-0.19972901,-0.229732662,-0.050622453,0,0,
78128,AQUA AMERICA INC,10-K,2012-02-27,2011-12-31,4941.0,PA,PA,1231.0,78128_2011,8542,4941.0,0.0,0.0,0.0,0,320.453,68.299,4348.42,1251.313,8.204,324.533,138.815,188.2,52.513,1395.457,106.671,144.762,11.186,0.0,0.0,425.673,3096.603,143.069,4648.128,0.0,508.59,81.056,711.956,19.21,16.209,71.091,78.561,22.05,0.009674279,0.017700988,-0.009126118,0.00048166,0.167253853,0.094914443,0.052166664,0.002333356,1.0,0.408809487,1.053321225,0.116959723,0.067316635,-0.012763978,0,0,
781902,INTERNATIONAL BALER CORP,10-K,2012-01-30,2011-10-31,3569.0,DE,DE,1031.0,781902_2011,12722,3569.0,0.0,0.0,0.0,0,6.765,0.631,7.83,5.292,2.875,8.499,5.184,0.0,0.0,0.0,0.089,0.684,2.583,0.0,0.0,2.522,2.538,0.684,2.761,0.0,-0.511,1.039,11.05,0.075,0.0,0.433,0.0,1.25,-0.024636058,-0.002090332,0.050615902,0.194400896,0.498850575,0.41567539,0.409245477,0.055556336,1.0,0.816666667,1.280106352,-0.065261814,0.14265645,0.066293393,0,0,
78239,PVH CORP. /DE/,10-K,2012-03-28,2012-01-29,2320.0,DE,DE,130.0,78239_2012,8551,2300.0,0.0,0.0,0.0,0,2437.006,377.231,7781.549,3252.569,892.209,2658.443,72.911,98.847,700.0,2211.642,135.326,433.84,878.415,0.0,0.0,1162.447,4528.98,433.84,1184.698,0.0,1585.555,441.324,6042.999,13.271,0.0,109.272,118.747,118.87,-0.008801623,0.009178948,-0.005454967,0.009550905,0.813206342,0.03855676,0.040130861,0.012563938,1.0,0.375284996,1.113480878,0.203758275,0.085054916,0.00677808,0,0,
783324,VISTA GOLD CORP,10-K,2012-03-14,2011-12-31,1040.0,B0,B0,1231.0,783324_2011,12321,1040.0,0.0,0.0,0.0,0,20.17,0.757,180.603,141.223,18.993,0.0,71.504,0.0,0.0,0.0,0.42,51.546,0.0,119.871,1.12,3.223,39.38,51.546,37.078,0.0,-247.625,0.0,0.0,30.176,0.0,35.522,0.499,3.07,-0.009965288,0.444325599,-0.005308177,0.0,0.696893186,-2.030967742,-0.786585677,0.432713086,1.0,0.64333432,0.338394368,-1.371101255,0.484859056,-0.038007607,0,0,
783325,WISCONSIN ENERGY CORP,10-K,2012-02-28,2011-12-31,4931.0,WI,WI,1231.0,783325_2011,11550,4931.0,0.0,0.0,0.0,0,1426.2,325.7,13862.1,3963.3,59.6,3268.9,230.487,702.5,720.0,4614.3,330.2,512.8,382.0,43.6,45.5,1364.5,9868.4,526.2,13958.2,30.4,3362.6,602.1,4486.4,54.4,0.0,263.9,262.5,34.96,-0.000289727,0.012747986,-0.001693788,0.000215438,0.262737969,0.080720928,0.320232094,0.00364514,1.0,0.491857262,0.980008996,0.242575079,0.075933661,-0.00840951,0,0,
784199,CRYOLIFE INC,10-K,2012-02-17,2011-12-31,3841.0,FL,FL,1231.0,784199_2011,27823,8090.0,0.0,0.0,0.0,0,83.87,4.37,147.864,121.538,22.017,38.822,27.802,0.0,0.0,0.0,4.96,7.371,7.32,6.248,0.312,21.457,26.326,7.371,55.175,0.0,-1.043,17.505,119.626,0.694,0.0,4.095,0.142,4.8,-0.006729711,0.149932352,0.022376289,0.006246013,0.767861007,-0.004565351,0.079100036,0.022596416,1.0,0.910740834,0.805173882,-0.007053779,0.078504572,-0.125908686,0,0,
784977,PORTLAND GENERAL ELECTRIC CO /OR/,10-K,2012-02-24,2011-12-31,4911.0,OR,OR,1231.0,784977_2011,12428,4911.0,0.0,0.0,0.0,0,716.0,111.0,5733.0,1663.0,6.0,1277.0,75.363,130.0,0.0,1635.0,227.0,147.0,71.0,73.0,0.0,614.0,4067.0,147.0,6716.0,0.0,827.0,245.0,1813.0,0.0,0.0,58.0,113.0,25.29,0.005167498,0.011582324,0.002672844,0.002672844,0.251526252,-0.004980631,0.09536386,0.002748311,0.0,0.872539791,1.08227938,0.144252573,0.055468341,-0.007662153,0,0,
785161,HEALTHSOUTH CORP,10-K,2012-02-23,2011-12-31,8060.0,DE,DE,1231.0,785161_2011,12589,8060.0,0.0,0.0,0.0,0,391.0,45.4,2271.2,117.0,80.4,1417.2,95.247,18.9,558.0,1235.8,78.8,158.8,0.0,1.9,50.3,313.2,1682.2,208.7,1351.3,387.4,-2609.9,222.8,2027.4,0.0,0.0,37.1,119.9,17.67,0.024982233,0.095664721,-0.000904529,0.0,0.672067629,0.01775237,0.455167805,-0.353663381,1.0,0.069518118,0.94587092,-1.149128214,0.161016203,-0.414791205,0,0,
785787,AEP INDUSTRIES INC,10-K,2012-01-17,2011-10-31,3081.0,DE,DE,1031.0,785787_2011,11903,3081.0,0.0,0.0,0.0,0,228.866,76.881,415.669,49.986,6.445,824.319,5.49,1.392,208.901,237.123,21.751,12.388,103.092,0.0,0.0,111.646,365.683,12.388,471.802,0.0,110.182,109.061,974.792,0.062,0.0,2.083,17.378,27.03,0.107316055,-0.03141696,0.058544095,0.078578931,0.576526034,0.206084906,0.242905781,0.033917449,1.0,0.336844914,0.966164813,0.265071487,0.076621062,0.065106691,0,0,
786947,"ACURA PHARMACEUTICALS, INC",10-K,2012-03-05,2011-12-31,2834.0,NY,NY,1231.0,786947_2011,11929,2834.0,0.0,0.0,0.0,0,36.129,0.053,37.173,36.643,35.685,9.801,45.32,0.0,0.0,0.0,0.131,10.385,0.0,0.0,0.0,0.53,0.53,10.385,2.481,0.0,-325.543,0.153,20.466,1.298,0.0,0.147,0.0,3.49,0.021383206,0.021127884,0.000861711,0.0,0.011944153,4.770468662,-1.148433383,0.774115188,1.0,0.231673145,1.020116144,-8.757512173,0.283323918,0.715858679,0,0,
78814,PITNEY BOWES INC /DE/,10-K,2012-02-23,2011-12-31,3579.0,DE,DE,1231.0,78814_2011,8606,3579.0,0.0,0.0,0.0,0,3259.858,334.036,8147.104,-39.649,869.209,2255.399,199.751,550.0,0.0,3683.909,272.142,351.321,178.599,1244.062,12.971,3091.862,7889.72,617.48,2287.152,0.663,3938.572,1974.72,5277.974,12.934,242.972,44.585,203.061,18.54,-0.011373429,-0.031840995,-0.01675727,0.001161103,0.81194962,-0.014967015,0.005595541,0.039992732,1.0,-0.010706155,1.012556659,0.48343215,0.106188162,0.036763868,0,0,
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,10-K,2012-02-27,2011-12-31,4931.0,NJ,NJ,717.0,788784_2011,8810,4931.0,0.0,0.0,0.0,0,3911.0,1184.0,29821.0,10270.0,834.0,7361.0,505.946,633.0,794.0,7461.0,976.0,1407.0,1052.0,2824.0,0.0,2957.0,19549.0,1503.0,25080.0,0.0,6048.0,1256.0,11343.0,0.0,30.0,977.0,475.0,33.01,-0.058161728,0.001942073,-0.01778001,0.000904068,0.373495188,0.019577537,0.267097569,-0.003016869,1.0,0.614923022,1.061974857,0.2028101,0.099091244,-0.006964674,0,0,
78890,BRINKS CO,10-K,2012-02-28,2011-12-31,4731.0,VA,VA,1231.0,78890_2011,28590,7381.0,0.0,0.0,0.0,0,933.9,159.5,2406.2,408.0,182.9,3011.9,46.9,54.1,117.6,335.3,162.4,73.0,0.0,8.9,0.0,702.1,1923.8,74.5,1671.6,0.0,-198.4,550.5,3885.5,5.9,14.7,59.4,24.0,26.88,0.007099023,-0.044090919,0.01086236,0.0,0.612625717,0.276488095,0.066368547,0.004343989,1.0,0.323636918,0.917746077,-0.082453661,0.065622143,0.051018881,0,0,
788965,HALLADOR ENERGY CO,10-K,2012-03-02,2011-12-31,1220.0,CO,CO,1231.0,788965_2011,19129,1220.0,0.0,0.0,0.0,0,48.876,10.411,232.428,160.993,37.542,77.094,28.309,17.5,0.0,0.0,14.096,35.809,4.065,0.0,0.0,33.096,71.435,35.809,204.657,0.0,74.726,6.689,137.998,0.0,5.125,20.931,1.288,9.93,-0.020520554,0.057839329,0.005912783,-0.002128411,0.140783382,0.060443225,-0.081344823,0.043668901,0.0,0.572707956,0.929673388,0.321501712,0.24966011,0.0062707,0,0,
789073,BEAM INC,10-K,2012-02-29,2011-12-31,2080.0,DE,DE,1231.0,789073_2011,1408,2085.0,0.0,0.0,0.0,1,2434.4,170.1,7491.8,4095.0,218.3,861.2,155.939,28.4,500.0,1902.1,107.2,133.3,1551.5,0.0,0.0,758.7,3392.1,911.4,1255.9,4.7,5588.5,385.8,2264.8,102.3,123.2,36.0,117.4,51.23,-0.05226334,-0.093181469,-0.055694671,-0.05323522,0.873461651,-0.569939593,0.318331411,0.051448322,1.0,0.512595519,1.130124386,0.745948904,0.142128727,0.058045034,0,1,
789132,SPECTRANETICS CORP,10-K,2012-03-15,2011-12-31,3845.0,DE,DE,1231.0,789132_2011,24853,3845.0,0.0,0.0,0.0,0,69.334,1.521,109.036,79.51,39.638,26.434,33.957,0.0,0.0,0.0,9.289,0.894,8.542,0.0,0.0,27.96,29.526,0.894,66.74,0.0,-96.801,18.123,127.287,1.895,0.516,0.231,0.06,7.22,-0.045360601,-0.047106757,0.024258747,0.004814261,0.386560402,0.05268129,-0.001480364,0.143227784,1.0,0.324306192,0.970162832,-0.887789354,0.01086797,0.184796602,0,0,
789460,WORLD FUEL SERVICES CORP,10-K,2012-02-23,2011-12-31,5172.0,FL,FL,1231.0,789460_2011,12471,5172.0,0.0,0.0,0.0,0,3122.227,1739.678,3697.246,1332.961,205.415,33947.321,71.154,17.8,5269.594,269.348,40.53,194.029,472.584,0.0,0.0,2026.142,2350.528,194.029,141.931,0.0,829.698,2160.561,34622.854,0.0,0.0,39.001,16.613,41.98,0.145250983,0.091840983,0.229492619,0.083355897,0.919906601,0.818820196,-0.22944327,-0.00623403,1.0,0.44624739,0.743487089,0.224409736,0.067521339,-0.076781504,0,0,
789570,MGM Resorts International,10-K,2012-02-29,2011-12-31,7011.0,DE,DE,1231.0,789570_2011,14418,7990.0,0.0,0.0,0.0,0,2812.72,170.994,27766.276,6086.578,2015.913,5026.361,488.835,1.472,7870.527,13470.791,817.146,3114.637,112.735,0.0,150.0,1744.764,17884.054,3114.637,20203.743,0.0,1987.367,491.73,7849.312,0.0,7.611,-403.313,1086.865,10.43,-0.021436624,0.236450063,-0.000263058,0.000699505,0.391976187,0.251988322,-0.098666426,0.202617963,1.0,1.193786299,0.800481116,0.071574849,0.136791444,-0.041616124,0,0,
789868,Feihe International Inc,10-K,2012-03-30,2011-12-31,2020.0,UT,UT,1231.0,789868_2011,127644,2020.0,0.0,0.0,0.0,0,200.465,39.077,441.804,175.483,16.522,176.067,19.714,60.85,33.37,39.176,6.881,4.505,33.329,19.736,1.168,208.438,266.303,-1.201,172.465,0.0,116.543,136.338,292.935,0.0,0.734,10.01,5.182,2.59,0.080601426,0.033291654,0.219345711,-0.084656108,0.637493097,-0.265425165,-1.174195174,0.018539366,1.0,3.436849653,0.954448284,0.26378892,0.031667889,-0.002193987,0,0,
789933,NACCO INDUSTRIES INC,10-K,2012-02-29,2011-12-31,3537.0,DE,DE,1231.0,789933_2011,7938,3537.0,0.0,0.0,0.0,0,1375.1,412.5,1801.4,576.2,338.6,2689.1,8.374,245.1,16.6,129.1,47.7,162.1,470.3,0.0,0.0,891.2,1224.4,162.1,723.4,0.0,545.1,464.5,3331.2,0.0,0.0,51.7,24.5,89.22,0.037806746,0.030118218,0.022314074,0.013238142,0.670867103,0.281666018,0.146094759,0.043183238,1.0,0.771219636,1.024459287,0.302597979,0.132286,0.017631587,0,0,
790024,"CHINA SHEN ZHOU MINING & RESOURCES, INC.",10-K,2012-03-27,2011-12-31,1000.0,NV,NV,1231.0,790024_2011,64720,1400.0,0.0,0.0,0.0,0,24.385,3.324,85.316,52.954,8.105,12.88,32.286,11.996,0.0,0.0,4.171,0.435,7.479,0.0,2.536,21.747,21.747,0.346,77.865,0.0,-5.503,4.351,30.551,20.0,1.877,1.235,0.682,1.26,0.134555394,0.602372054,0.064690984,0.003644563,0.198063669,1.200684531,-0.42901271,0.082281676,1.0,1.301709228,1.050198259,-0.064501383,0.026524919,-0.544877537,0,0,
790051,CARLISLE COMPANIES INC,10-K,2012-02-10,2011-12-31,3060.0,DE,DE,1231.0,790051_2011,2771,2950.0,0.0,0.0,0.0,0,1214.1,260.8,3137.9,1500.1,75.3,2455.2,61.665,158.1,0.0,604.3,88.0,181.9,539.0,0.0,0.6,613.5,1637.8,180.3,1137.7,0.0,1521.1,486.4,3224.5,10.6,0.0,72.0,23.0,44.3,0.052475562,0.061439108,0.033666231,0.038289163,0.797444151,0.288119546,0.025281554,-0.001905391,1.0,0.54913326,0.875087673,0.484750948,0.087733835,-0.043335568,0,0,
790070,EMC CORP,10-K,2012-02-24,2011-12-31,3572.0,MA,MA,1231.0,790070_2011,12053,3572.0,0.0,0.0,0.0,0,11582.683,1101.659,34268.179,18959.033,6318.023,6322.346,2048.89,3304.974,3.096,0.0,1450.0,2461.337,1009.968,4889.614,1786.987,10376.21,14221.732,2461.337,6873.295,119.325,15885.612,2964.499,20007.588,673.389,155.909,640.385,170.466,21.54,-0.002923682,0.040079652,0.011522813,0.004717651,0.732954237,0.187382479,0.071219644,0.009695193,1.0,0.429587703,0.948132451,0.46356744,0.095487653,-0.02283451,0,0,
790703,TECH DATA CORP,10-K,2012-03-21,2012-01-31,5045.0,FL,FL,131.0,790703_2012,12171,5045.0,0.0,0.0,0.0,1,6145.425,3663.251,6830.96,1918.369,340.564,23996.922,37.803,167.522,433.05,354.458,58.353,176.255,2254.51,0.0,0.0,4444.94,4912.591,176.255,437.105,0.0,2143.465,3306.82,25358.329,3.397,0.0,46.426,18.626,50.91,0.038807969,0.012814296,0.069049453,0.071579022,0.937789271,-0.059999505,-0.358626264,-0.005691545,1.0,0.996787962,0.961099346,0.313786788,0.035325489,-0.017592371,0,1,
791519,STAPLES INC,10-K,2012-02-29,2012-01-28,5940.0,DE,DE,227.0,791519_2012,15521,5940.0,0.0,0.0,0.0,0,6200.437,1896.04,12280.005,6128.153,1334.302,17480.836,669.183,987.161,1087.843,1001.943,467.264,-160.728,2314.058,0.0,0.0,4418.625,6143.911,-210.706,6030.101,0.0,6305.434,1815.586,24380.51,49.993,288.264,426.27,162.477,13.485,0.000819739,-0.076922978,-0.016965281,-0.009162515,0.731475924,-0.013793878,0.040154284,-0.088414978,1.0,0.67910003,0.978520861,0.513471615,0.030785085,-0.012175121,0,0,
